Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:TORNTPHARMbar_count,NSE:TORNTPHARM_order,NSE:TORNTPHARM_position,NSE:TORNTPHARM_ret,NSE:TORNTPHARM_Close,position_change
2024-03-12 14:15:00+05:30,NSE:TORNTPHARM,2682.9,2683.0,2661.6,2665.1,16571,True,2652.15,2744.0,0.03844989403572496,2697.8,2700.0,2664.8,2744.0,2691.35,2675.6331368626143,2702.9333333333334,2741.0666666666666,2661.866666666667,2782.133333333333,2623.7333333333336,2861.333333333333,2544.5333333333338,2655.05,2711.95,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2665.1,0.0
2024-03-12 14:45:00+05:30,NSE:TORNTPHARM,2665.1,2682.85,2663.8,2670.15,18187,True,2652.15,2744.0,0.03844989403572496,2697.8,2700.0,2664.8,2744.0,2691.35,2675.123569948316,2702.9333333333334,2741.0666666666666,2661.866666666667,2782.133333333333,2623.7333333333336,2861.333333333333,2544.5333333333338,2655.05,2711.95,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2670.15,0.0
2024-03-12 15:15:00+05:30,NSE:TORNTPHARM,2670.35,2682.5,2655.5,2656.65,16632,True,2652.15,2744.0,0.03844989403572496,2697.8,2700.0,2664.8,2744.0,2691.35,2673.878436232043,2702.9333333333334,2741.0666666666666,2661.866666666667,2782.133333333333,2623.7333333333336,2861.333333333333,2544.5333333333338,2655.05,2711.95,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2656.65,0.0
2024-03-13 09:15:00+05:30,NSE:TORNTPHARM,2678.3,2690.45,2663.0,2681.1,30843,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2678.183333333333,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2663.0,2690.45,,,NSE:NIFTY 50,22432.2,22446.75,22307.1,22342.25,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22307.1,22526.6,22256.0,0,False,True,0,0,0,0.0,2681.1,0.0
2024-03-13 09:45:00+05:30,NSE:TORNTPHARM,2681.1,2682.2,2662.25,2670.0,14070,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2676.084408745797,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2662.25,2690.45,,,NSE:NIFTY 50,22343.0,22343.0,22260.75,22336.15,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,2670.0,0.0
2024-03-13 10:15:00+05:30,NSE:TORNTPHARM,2670.0,2671.95,2655.9,2668.65,17002,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2673.1779060001613,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2655.9,2690.45,,,NSE:NIFTY 50,22334.5,22344.15,22279.1,22311.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,2668.65,0.0
2024-03-13 10:45:00+05:30,NSE:TORNTPHARM,2668.65,2671.6,2661.15,2666.6,16156,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2671.78563423038,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2655.9,2690.45,,,NSE:NIFTY 50,22312.3,22317.3,22224.9,22239.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22224.9,22526.6,22224.9,0,False,False,0,0,0,0.0,2666.6,0.0
2024-03-13 11:15:00+05:30,NSE:TORNTPHARM,2666.6,2676.0,2660.05,2670.9,35270,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2670.9136006975996,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2655.9,2690.45,,,NSE:NIFTY 50,22239.8,22252.05,22121.8,22142.9,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22121.8,22526.6,22121.8,0,False,False,0,0,0,0.0,2670.9,0.0
2024-03-13 11:45:00+05:30,NSE:TORNTPHARM,2670.9,2675.7,2638.95,2646.8,23830,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2667.943439818426,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,22141.75,22145.65,22074.8,22080.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22074.8,22526.6,22074.8,0,False,False,0,0,0,0.0,2646.8,0.0
2024-03-13 12:15:00+05:30,NSE:TORNTPHARM,2646.8,2673.05,2646.2,2664.25,21511,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2667.0247775425064,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,22080.7,22113.05,22040.7,22095.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,2664.25,0.0
2024-03-13 12:45:00+05:30,NSE:TORNTPHARM,2664.25,2672.0,2651.05,2656.35,11009,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2666.5560574809506,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,22093.3,22126.1,22079.85,22109.55,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,2656.35,0.0
2024-03-13 13:15:00+05:30,NSE:TORNTPHARM,2656.35,2666.4,2647.8,2654.0,12711,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2665.8250860736175,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,22108.65,22118.9,22053.25,22067.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,2654.0,0.0
2024-03-13 13:45:00+05:30,NSE:TORNTPHARM,2654.0,2674.25,2645.15,2667.2,20458,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2665.459503845016,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,22067.0,22067.0,21997.75,22004.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21997.75,22526.6,21997.75,0,False,False,0,0,0,0.0,2667.2,0.0
2024-03-13 14:15:00+05:30,NSE:TORNTPHARM,2668.5,2668.75,2640.05,2645.95,44482,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2662.964012514386,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,22001.7,22002.1,21905.65,21934.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,2645.95,0.0
2024-03-13 14:45:00+05:30,NSE:TORNTPHARM,2646.45,2676.0,2641.75,2658.15,100684,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2661.711146054222,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,21932.45,22049.05,21920.4,21969.85,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,2658.15,0.0
2024-03-13 15:15:00+05:30,NSE:TORNTPHARM,2658.15,2667.05,2647.1,2647.1,65143,True,2652.15,2744.0,0.03844989403572496,2678.3,2656.65,2655.05,2711.95,2697.8,2660.4559382883676,2674.5499999999997,2694.0499999999993,2637.1499999999996,2731.4499999999994,2617.65,2788.349999999999,2560.7500000000005,2638.95,2690.45,,,NSE:NIFTY 50,21970.7,22010.95,21963.95,21981.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,2647.1,0.0
2024-03-14 09:15:00+05:30,NSE:TORNTPHARM,2652.0,2698.4,2643.05,2693.05,28716,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2678.166666666667,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2698.4,,,NSE:NIFTY 50,21982.55,22027.8,21917.5,21992.9,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22027.8,21917.5,22027.8,21917.5,0,False,True,0,0,0,0.0,2693.05,0.0
2024-03-14 09:45:00+05:30,NSE:TORNTPHARM,2693.05,2706.0,2683.25,2705.0,26314,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2687.6903295172337,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2706.0,,,NSE:NIFTY 50,21993.7,22045.85,21974.75,22010.75,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22045.85,21917.5,22045.85,21917.5,1,False,False,0,0,0,0.0,2705.0,0.0
2024-03-14 10:15:00+05:30,NSE:TORNTPHARM,2705.0,2731.0,2704.05,2710.15,34561,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2698.251140181492,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22011.15,22089.15,22003.7,22071.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22089.15,21917.5,22089.15,21917.5,1,False,False,0,0,0,0.0,2710.15,0.0
2024-03-14 10:45:00+05:30,NSE:TORNTPHARM,2710.15,2724.8,2710.1,2719.15,10529,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2700.3297581235856,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22071.8,22098.5,22061.05,22083.5,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22098.5,21917.5,22098.5,21917.5,1,False,False,0,0,0,0.0,2719.15,0.0
2024-03-14 11:15:00+05:30,NSE:TORNTPHARM,2717.9,2730.0,2715.1,2715.1,18161,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2703.360185631392,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22084.4,22178.9,22067.1,22166.2,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22178.9,21917.5,22178.9,21917.5,1,False,False,0,0,0,0.0,2715.1,0.0
2024-03-14 11:45:00+05:30,NSE:TORNTPHARM,2715.5,2718.0,2708.8,2708.95,32321,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2705.1965093425056,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22168.55,22187.3,22157.0,22175.6,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22187.3,21917.5,22187.3,21917.5,1,False,False,0,0,0,0.0,2708.95,0.0
2024-03-14 12:15:00+05:30,NSE:TORNTPHARM,2708.95,2714.0,2700.85,2705.0,49270,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2705.5465891503895,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22175.05,22204.6,22143.1,22143.1,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,1,False,False,0,0,0,0.0,2705.0,0.0
2024-03-14 12:45:00+05:30,NSE:TORNTPHARM,2705.0,2721.45,2656.95,2688.3,166909,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2697.9713179435867,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22145.4,22178.55,22128.0,22157.4,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,1,False,False,0,0,0,0.0,2688.3,0.0
2024-03-14 13:15:00+05:30,NSE:TORNTPHARM,2688.3,2693.6,2676.35,2676.35,17083,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2697.265000798894,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22156.9,22168.45,22112.0,22115.85,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,2676.35,0.0
2024-03-14 13:45:00+05:30,NSE:TORNTPHARM,2674.35,2681.7,2670.45,2673.45,12845,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2696.550560402377,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22115.55,22139.45,22080.45,22102.0,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,2673.45,0.0
2024-03-14 14:15:00+05:30,NSE:TORNTPHARM,2671.75,2683.45,2670.0,2670.0,22092,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2695.386501146527,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22101.45,22142.55,22096.65,22111.95,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,2670.0,0.0
2024-03-14 14:45:00+05:30,NSE:TORNTPHARM,2669.9,2700.95,2667.55,2692.6,93950,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2693.8559724570664,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22111.95,22156.1,22096.75,22144.25,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,1,False,False,0,0,0,0.0,2692.6,0.0
2024-03-14 15:15:00+05:30,NSE:TORNTPHARM,2691.65,2701.0,2689.5,2693.8,52129,True,2645.95,2744.0,0.03980749919475546,2652.0,2647.1,2638.95,2690.45,2678.3,2693.9400143393286,2658.8333333333335,2678.716666666667,2627.216666666667,2710.3333333333335,2607.3333333333335,2761.8333333333335,2555.8333333333335,2643.05,2731.0,,,NSE:NIFTY 50,22143.1,22163.7,22134.7,22153.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,1,False,False,0,0,0,0.0,2693.8,0.0
2024-03-15 09:15:00+05:30,NSE:TORNTPHARM,2711.1,2711.1,2660.0,2667.8,31737,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2679.6333333333337,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2660.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,22064.85,22120.9,22015.3,22034.15,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,22015.3,22204.6,21917.5,0,False,True,0,0,0,0.0,2667.8,0.0
2024-03-15 09:45:00+05:30,NSE:TORNTPHARM,2667.8,2673.65,2613.7,2615.0,33108,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2656.3938268177967,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2613.7,2711.1,,1.1146386888056268,NSE:NIFTY 50,22035.75,22059.4,21981.3,22013.1,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21981.3,22204.6,21917.5,0,False,False,0,0,0,0.0,2615.0,0.0
2024-03-15 10:15:00+05:30,NSE:TORNTPHARM,2615.0,2616.5,2590.2,2602.15,21952,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2642.877243453115,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2590.2,2711.1,,1.1146386888056268,NSE:NIFTY 50,22013.35,22024.05,21956.25,21978.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21956.25,22204.6,21917.5,0,False,False,0,0,0,0.0,2602.15,0.0
2024-03-15 10:45:00+05:30,NSE:TORNTPHARM,2602.15,2623.4,2602.15,2612.2,14405,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2638.5652360295912,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2590.2,2711.1,,1.1146386888056268,NSE:NIFTY 50,21979.9,22002.35,21934.1,21954.5,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,2612.2,0.0
2024-03-15 11:15:00+05:30,NSE:TORNTPHARM,2612.2,2616.0,2605.5,2614.35,4401,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2637.456047334514,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2590.2,2711.1,,1.1146386888056268,NSE:NIFTY 50,21956.0,21972.25,21938.6,21969.0,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,2614.35,0.0
2024-03-15 11:45:00+05:30,NSE:TORNTPHARM,2614.35,2614.4,2593.7,2598.1,8248,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2634.892243663502,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2590.2,2711.1,,1.1146386888056268,NSE:NIFTY 50,21969.0,21989.05,21931.7,21949.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2598.1,0.0
2024-03-15 12:15:00+05:30,NSE:TORNTPHARM,2599.4,2602.2,2579.0,2582.6,19530,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2628.016395388649,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2579.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,21949.7,21963.55,21937.95,21953.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2582.6,0.0
2024-03-15 12:45:00+05:30,NSE:TORNTPHARM,2582.6,2595.8,2577.0,2595.05,30944,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2620.7225820781987,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2577.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,21950.95,21995.35,21949.45,21994.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2595.05,0.0
2024-03-15 13:15:00+05:30,NSE:TORNTPHARM,2595.05,2613.6,2587.0,2604.35,28692,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2617.887440484517,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2577.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,21992.55,22025.0,21976.15,22016.95,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2604.35,0.0
2024-03-15 13:45:00+05:30,NSE:TORNTPHARM,2603.8,2606.7,2590.05,2590.7,20343,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2615.783082817773,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2577.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,22017.45,22040.5,21997.35,22010.55,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2590.7,0.0
2024-03-15 14:15:00+05:30,NSE:TORNTPHARM,2590.7,2592.65,2581.15,2587.95,24153,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2612.8815172222153,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2577.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,22011.45,22018.65,21978.35,22010.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2587.95,0.0
2024-03-15 14:45:00+05:30,NSE:TORNTPHARM,2587.95,2603.0,2578.05,2578.8,87981,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2605.7821303925725,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2577.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,22011.2,22052.85,21992.4,22009.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2578.8,0.0
2024-03-15 15:15:00+05:30,NSE:TORNTPHARM,2578.0,2614.8,2577.85,2595.0,166953,True,2645.95,2744.0,0.03980749919475546,2711.1,2693.8,2643.05,2731.0,2652.0,2602.4261674860445,2689.2833333333333,2735.5166666666664,2647.5666666666666,2777.233333333333,2601.3333333333335,2865.183333333333,2513.3833333333337,2577.0,2711.1,,1.1146386888056268,NSE:NIFTY 50,22008.25,22046.6,21985.4,21996.35,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,2595.0,0.0
2024-03-18 09:15:00+05:30,NSE:TORNTPHARM,2602.0,2602.0,2555.45,2577.45,41268,True,2578.8,2744.0,0.06480403570042692,2602.0,2595.0,2577.0,2711.1,2711.1,2578.2999999999997,2627.7000000000003,2678.4000000000005,2544.3000000000006,2761.8,2493.6000000000004,2895.9,2359.5000000000005,2555.45,2602.0,,-1.3805965161192464,NSE:NIFTY 50,21990.1,22045.3,21947.85,21963.9,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21947.85,22204.6,21917.5,0,False,True,0,0,0,0.0,2577.45,0.0
2024-03-18 09:45:00+05:30,NSE:TORNTPHARM,2577.45,2582.4,2556.0,2564.55,12547,True,2578.8,2744.0,0.06480403570042692,2602.0,2595.0,2577.0,2711.1,2711.1,2575.816946018768,2627.7000000000003,2678.4000000000005,2544.3000000000006,2761.8,2493.6000000000004,2895.9,2359.5000000000005,2555.45,2602.0,,-1.3805965161192464,NSE:NIFTY 50,21963.6,22023.9,21935.95,21977.2,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,2564.55,0.0
2024-03-18 10:15:00+05:30,NSE:TORNTPHARM,2564.55,2582.4,2561.0,2579.2,8686,True,2578.8,2744.0,0.06480403570042692,2602.0,2595.0,2577.0,2711.1,2711.1,2575.592232924273,2627.7000000000003,2678.4000000000005,2544.3000000000006,2761.8,2493.6000000000004,2895.9,2359.5000000000005,2555.45,2602.0,,-1.3805965161192464,NSE:NIFTY 50,21978.5,22040.25,21976.3,22000.6,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,2579.2,0.0
