Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:ADANIPORTSbar_count,NSE:ADANIPORTS_order,NSE:ADANIPORTS_position,NSE:ADANIPORTS_ret,NSE:ADANIPORTS_Close,position_change
2024-03-12 14:15:00+05:30,NSE:ADANIPORTS,1307.95,1309.15,1301.3,1305.95,157156,True,1309.85,1344.6,0.03113496932515325,1335.0,1326.45,1322.05,1342.35,1331.0,1324.7966914230499,1330.283333333333,1338.5166666666662,1318.2166666666662,1350.583333333333,1309.9833333333331,1370.883333333333,1289.6833333333332,1301.3,1346.95,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1305.95,0.0
2024-03-12 14:45:00+05:30,NSE:ADANIPORTS,1306.4,1309.5,1298.15,1300.8,310145,True,1309.85,1344.6,0.03113496932515325,1335.0,1326.45,1322.05,1342.35,1331.0,1322.3797236445598,1330.283333333333,1338.5166666666662,1318.2166666666662,1350.583333333333,1309.9833333333331,1370.883333333333,1289.6833333333332,1298.15,1346.95,,,NSE:NIFTY 50,22320.3,22363.2,22314.9,22331.65,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1300.8,0.0
2024-03-12 15:15:00+05:30,NSE:ADANIPORTS,1300.8,1301.8,1293.45,1297.35,307739,True,1309.85,1344.6,0.03113496932515325,1335.0,1326.45,1322.05,1342.35,1331.0,1319.9354516886583,1330.283333333333,1338.5166666666662,1318.2166666666662,1350.583333333333,1309.9833333333331,1370.883333333333,1289.6833333333332,1293.45,1346.95,,,NSE:NIFTY 50,22329.95,22342.65,22325.05,22333.7,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1297.35,0.0
2024-03-13 09:15:00+05:30,NSE:ADANIPORTS,1307.0,1308.0,1265.1,1272.0,797600,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1281.7,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1265.1,1308.0,,,NSE:NIFTY 50,22432.2,22446.75,22307.1,22342.25,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22307.1,22526.6,22256.0,0,False,True,0,0,0,0.0,1272.0,0.0
2024-03-13 09:45:00+05:30,NSE:ADANIPORTS,1272.6,1272.8,1240.0,1262.9,892942,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1269.4810045930044,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1240.0,1308.0,,,NSE:NIFTY 50,22343.0,22343.0,22260.75,22336.15,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,1262.9,0.0
2024-03-13 10:15:00+05:30,NSE:ADANIPORTS,1263.25,1264.4,1247.45,1263.15,331667,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1267.6526502123832,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1240.0,1308.0,,,NSE:NIFTY 50,22334.5,22344.15,22279.1,22311.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,1263.15,0.0
2024-03-13 10:45:00+05:30,NSE:ADANIPORTS,1263.1,1265.0,1236.0,1239.8,486724,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1263.6331770783304,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1236.0,1308.0,,,NSE:NIFTY 50,22312.3,22317.3,22224.9,22239.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22224.9,22526.6,22224.9,0,False,False,0,0,0,0.0,1239.8,0.0
2024-03-13 11:15:00+05:30,NSE:ADANIPORTS,1238.75,1243.6,1227.3,1229.5,639216,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1257.5080171448894,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1227.3,1308.0,,,NSE:NIFTY 50,22239.8,22252.05,22121.8,22142.9,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22121.8,22526.6,22121.8,0,False,False,0,0,0,0.0,1229.5,0.0
2024-03-13 11:45:00+05:30,NSE:ADANIPORTS,1228.85,1235.2,1214.0,1215.55,832491,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1249.9949097171977,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1214.0,1308.0,,,NSE:NIFTY 50,22141.75,22145.65,22074.8,22080.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22074.8,22526.6,22074.8,0,False,False,0,0,0,0.0,1215.55,0.0
2024-03-13 12:15:00+05:30,NSE:ADANIPORTS,1215.55,1235.0,1214.15,1232.3,799681,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1246.173275093172,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1214.0,1308.0,,,NSE:NIFTY 50,22080.7,22113.05,22040.7,22095.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,1232.3,0.0
2024-03-13 12:45:00+05:30,NSE:ADANIPORTS,1232.0,1236.6,1224.0,1229.9,428621,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1244.8561614623468,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1214.0,1308.0,,,NSE:NIFTY 50,22093.3,22126.1,22079.85,22109.55,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,1229.9,0.0
2024-03-13 13:15:00+05:30,NSE:ADANIPORTS,1229.9,1231.85,1220.0,1221.9,431275,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1243.306014730166,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1214.0,1308.0,,,NSE:NIFTY 50,22108.65,22118.9,22053.25,22067.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,1221.9,0.0
2024-03-13 13:45:00+05:30,NSE:ADANIPORTS,1222.05,1222.05,1208.6,1211.75,531661,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1240.7930070258465,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1208.6,1308.0,,,NSE:NIFTY 50,22067.0,22067.0,21997.75,22004.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21997.75,22526.6,21997.75,0,False,False,0,0,0,0.0,1211.75,0.0
2024-03-13 14:15:00+05:30,NSE:ADANIPORTS,1211.8,1211.8,1188.1,1199.65,846301,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1235.855813518958,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1188.1,1308.0,,,NSE:NIFTY 50,22001.7,22002.1,21905.65,21934.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,1199.65,0.0
2024-03-13 14:45:00+05:30,NSE:ADANIPORTS,1199.7,1221.4,1196.8,1207.35,1053329,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1232.2880643183403,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1188.1,1308.0,,,NSE:NIFTY 50,21932.45,22049.05,21920.4,21969.85,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,1207.35,0.0
2024-03-13 15:15:00+05:30,NSE:ADANIPORTS,1207.5,1217.3,1201.65,1217.05,586000,True,1297.35,1346.95,0.041362248250802036,1307.0,1297.35,1293.45,1346.95,1335.0,1230.9148278523103,1312.5833333333333,1331.7166666666665,1278.2166666666665,1366.0833333333333,1259.0833333333333,1419.5833333333333,1205.5833333333333,1188.1,1308.0,,,NSE:NIFTY 50,21970.7,22010.95,21963.95,21981.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,1217.05,0.0
2024-03-14 09:15:00+05:30,NSE:ADANIPORTS,1210.0,1244.0,1195.7,1236.4,1528882,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1225.3666666666666,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1244.0,,,NSE:NIFTY 50,21982.55,22027.8,21917.5,21992.9,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22027.8,21917.5,22027.8,21917.5,0,False,True,0,0,0,0.0,1236.4,0.0
2024-03-14 09:45:00+05:30,NSE:ADANIPORTS,1236.45,1245.0,1221.6,1240.75,768545,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1228.8512940708597,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1245.0,,,NSE:NIFTY 50,21993.7,22045.85,21974.75,22010.75,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22045.85,21917.5,22045.85,21917.5,0,False,False,0,0,0,0.0,1240.75,0.0
2024-03-14 10:15:00+05:30,NSE:ADANIPORTS,1241.1,1251.25,1240.0,1248.45,471342,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1231.867074423086,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1251.25,,,NSE:NIFTY 50,22011.15,22089.15,22003.7,22071.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22089.15,21917.5,22089.15,21917.5,0,False,False,0,0,0,0.0,1248.45,0.0
2024-03-14 10:45:00+05:30,NSE:ADANIPORTS,1248.5,1257.65,1248.5,1251.75,390596,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1234.4344313651636,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1257.65,,,NSE:NIFTY 50,22071.8,22098.5,22061.05,22083.5,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22098.5,21917.5,22098.5,21917.5,0,False,False,0,0,0,0.0,1251.75,0.0
2024-03-14 11:15:00+05:30,NSE:ADANIPORTS,1251.75,1258.55,1247.05,1256.6,395827,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1236.620239839836,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1258.55,,,NSE:NIFTY 50,22084.4,22178.9,22067.1,22166.2,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22178.9,21917.5,22178.9,21917.5,0,False,False,0,0,0,0.0,1256.6,0.0
2024-03-14 11:45:00+05:30,NSE:ADANIPORTS,1257.0,1268.0,1256.0,1265.3,454582,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1239.6222101087658,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1268.0,,,NSE:NIFTY 50,22168.55,22187.3,22157.0,22175.6,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22187.3,21917.5,22187.3,21917.5,0,False,False,0,0,0,0.0,1265.3,0.0
2024-03-14 12:15:00+05:30,NSE:ADANIPORTS,1265.5,1270.0,1261.35,1262.95,483788,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1242.3293244980264,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1270.0,,,NSE:NIFTY 50,22175.05,22204.6,22143.1,22143.1,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1262.95,0.0
2024-03-14 12:45:00+05:30,NSE:ADANIPORTS,1262.95,1276.0,1260.0,1272.0,421878,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1244.6470004821542,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1276.0,,,NSE:NIFTY 50,22145.4,22178.55,22128.0,22157.4,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1272.0,0.0
2024-03-14 13:15:00+05:30,NSE:ADANIPORTS,1272.0,1273.25,1266.6,1270.2,256771,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1245.9064608088622,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1276.0,,,NSE:NIFTY 50,22156.9,22168.45,22112.0,22115.85,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1270.2,0.0
2024-03-14 13:45:00+05:30,NSE:ADANIPORTS,1270.2,1272.95,1263.95,1270.4,439185,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1247.721740733797,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1276.0,,,NSE:NIFTY 50,22115.55,22139.45,22080.45,22102.0,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1270.4,0.0
2024-03-14 14:15:00+05:30,NSE:ADANIPORTS,1270.9,1272.0,1259.35,1260.55,466210,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1248.967880565692,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1276.0,,,NSE:NIFTY 50,22101.45,22142.55,22096.65,22111.95,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1260.55,0.0
2024-03-14 14:45:00+05:30,NSE:ADANIPORTS,1260.55,1269.1,1260.45,1267.95,765423,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1250.854355904868,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1276.0,,,NSE:NIFTY 50,22111.95,22156.1,22096.75,22144.25,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1267.95,0.0
2024-03-14 15:15:00+05:30,NSE:ADANIPORTS,1267.9,1273.55,1267.8,1268.0,339404,True,1199.65,1346.95,0.13370086693039318,1210.0,1217.05,1188.1,1308.0,1307.0,1251.7488398012206,1237.7166666666665,1287.333333333333,1167.433333333333,1357.6166666666666,1117.8166666666664,1477.5166666666667,997.9166666666663,1195.7,1276.0,,,NSE:NIFTY 50,22143.1,22163.7,22134.7,22153.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,1268.0,0.0
2024-03-15 09:15:00+05:30,NSE:ADANIPORTS,1273.8,1288.85,1256.9,1271.55,700529,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1272.4333333333334,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.9,1288.85,,0.30147093462869673,NSE:NIFTY 50,22064.85,22120.9,22015.3,22034.15,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,22015.3,22204.6,21917.5,0,False,True,0,0,0,0.0,1271.55,0.0
2024-03-15 09:45:00+05:30,NSE:ADANIPORTS,1271.55,1279.65,1263.0,1273.1,329248,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1272.2681408045949,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.9,1288.85,,0.30147093462869673,NSE:NIFTY 50,22035.75,22059.4,21981.3,22013.1,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21981.3,22204.6,21917.5,0,False,False,0,0,0,0.0,1273.1,0.0
2024-03-15 10:15:00+05:30,NSE:ADANIPORTS,1273.1,1275.1,1258.55,1263.65,210239,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1271.1658458170432,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.9,1288.85,,0.30147093462869673,NSE:NIFTY 50,22013.35,22024.05,21956.25,21978.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21956.25,22204.6,21917.5,0,False,False,0,0,0,0.0,1263.65,0.0
2024-03-15 10:45:00+05:30,NSE:ADANIPORTS,1264.8,1270.75,1259.45,1263.55,152816,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1270.443638668076,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.9,1288.85,,0.30147093462869673,NSE:NIFTY 50,21979.9,22002.35,21934.1,21954.5,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,1263.55,0.0
2024-03-15 11:15:00+05:30,NSE:ADANIPORTS,1263.55,1267.75,1259.7,1263.95,109203,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1269.960623775966,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.9,1288.85,,0.30147093462869673,NSE:NIFTY 50,21956.0,21972.25,21938.6,21969.0,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,1263.95,0.0
2024-03-15 11:45:00+05:30,NSE:ADANIPORTS,1263.95,1268.25,1256.65,1259.6,137623,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1269.2504900615454,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,21969.0,21989.05,21931.7,21949.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1259.6,0.0
2024-03-15 12:15:00+05:30,NSE:ADANIPORTS,1259.65,1264.3,1258.7,1262.0,86630,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1268.8699124170862,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,21949.7,21963.55,21937.95,21953.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1262.0,0.0
2024-03-15 12:45:00+05:30,NSE:ADANIPORTS,1262.0,1271.75,1261.4,1270.3,177512,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1268.771706849459,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,21950.95,21995.35,21949.45,21994.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1270.3,0.0
2024-03-15 13:15:00+05:30,NSE:ADANIPORTS,1270.3,1276.95,1267.05,1275.0,211897,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1269.1951902848093,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,21992.55,22025.0,21976.15,22016.95,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1275.0,0.0
2024-03-15 13:45:00+05:30,NSE:ADANIPORTS,1275.0,1278.25,1272.0,1273.25,135267,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1269.5139717916413,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,22017.45,22040.5,21997.35,22010.55,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1273.25,0.0
2024-03-15 14:15:00+05:30,NSE:ADANIPORTS,1273.25,1279.95,1270.0,1279.95,180162,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1270.0415620580752,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,22011.45,22018.65,21978.35,22010.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1279.95,0.0
2024-03-15 14:45:00+05:30,NSE:ADANIPORTS,1279.9,1286.0,1277.65,1281.05,918416,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1273.2016479665976,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,22011.2,22052.85,21992.4,22009.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1281.05,0.0
2024-03-15 15:15:00+05:30,NSE:ADANIPORTS,1281.05,1284.8,1280.35,1283.95,659894,True,1199.65,1346.95,0.13370086693039318,1273.8,1268.0,1195.7,1276.0,1210.0,1274.8197982958202,1246.5666666666666,1297.4333333333332,1217.1333333333332,1326.8666666666666,1166.2666666666667,1407.1666666666665,1085.9666666666667,1256.65,1288.85,,0.30147093462869673,NSE:NIFTY 50,22008.25,22046.6,21985.4,21996.35,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,1283.95,0.0
2024-03-18 09:15:00+05:30,NSE:ADANIPORTS,1250.0,1254.45,1227.25,1239.35,1524487,True,1199.65,1346.95,0.13370086693039318,1250.0,1283.95,1256.65,1288.85,1273.8,1240.35,1276.4833333333333,1296.3166666666666,1264.1166666666668,1308.6833333333332,1244.2833333333335,1340.883333333333,1212.0833333333337,1227.25,1254.45,,0.551498605212163,NSE:NIFTY 50,21990.1,22045.3,21947.85,21963.9,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21947.85,22204.6,21917.5,0,False,True,0,0,0,0.0,1239.35,0.0
2024-03-18 09:45:00+05:30,NSE:ADANIPORTS,1239.35,1249.8,1236.5,1246.35,372485,True,1199.65,1346.95,0.13370086693039318,1250.0,1283.95,1256.65,1288.85,1273.8,1241.1092496533072,1276.4833333333333,1296.3166666666666,1264.1166666666668,1308.6833333333332,1244.2833333333335,1340.883333333333,1212.0833333333337,1227.25,1254.45,,0.551498605212163,NSE:NIFTY 50,21963.6,22023.9,21935.95,21977.2,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,1246.35,0.0
2024-03-18 10:15:00+05:30,NSE:ADANIPORTS,1246.35,1263.45,1246.35,1260.3,639742,True,1199.65,1346.95,0.13370086693039318,1250.0,1283.95,1256.65,1288.85,1273.8,1245.0411307436839,1276.4833333333333,1296.3166666666666,1264.1166666666668,1308.6833333333332,1244.2833333333335,1340.883333333333,1212.0833333333337,1227.25,1263.45,,0.551498605212163,NSE:NIFTY 50,21978.5,22040.25,21976.3,22000.6,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,1260.3,0.0
