Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:POWERGRIDbar_count,NSE:POWERGRID_order,NSE:POWERGRID_position,NSE:POWERGRID_ret,NSE:POWERGRID_Close,position_change
2024-03-13 10:15:00+05:30,NSE:POWERGRID,272.3,272.4,269.4,271.85,2899192,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,273.95942908619213,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,269.4,283.9,,,NSE:NIFTY 50,22334.5,22344.15,22279.1,22311.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,271.85,0.0
2024-03-13 10:45:00+05:30,NSE:POWERGRID,271.85,271.9,267.65,269.7,3093267,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,273.30248874107787,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,267.65,283.9,,,NSE:NIFTY 50,22312.3,22317.3,22224.9,22239.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22224.9,22526.6,22224.9,0,False,False,0,0,0,0.0,269.7,0.0
2024-03-13 11:15:00+05:30,NSE:POWERGRID,269.6,270.55,268.65,269.1,1677077,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,273.0006467875299,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,267.65,283.9,,,NSE:NIFTY 50,22239.8,22252.05,22121.8,22142.9,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22121.8,22526.6,22121.8,0,False,False,0,0,0,0.0,269.1,0.0
2024-03-13 11:45:00+05:30,NSE:POWERGRID,269.1,269.25,266.7,267.4,2456723,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,272.4655657225064,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,266.7,283.9,,,NSE:NIFTY 50,22141.75,22145.65,22074.8,22080.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22074.8,22526.6,22074.8,0,False,False,0,0,0,0.0,267.4,0.0
2024-03-13 12:15:00+05:30,NSE:POWERGRID,267.45,269.5,266.85,269.1,2019210,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,272.155982515085,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,266.7,283.9,,,NSE:NIFTY 50,22080.7,22113.05,22040.7,22095.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,269.1,0.0
2024-03-13 12:45:00+05:30,NSE:POWERGRID,269.1,269.85,268.15,268.45,1574861,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,271.96508346977816,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,266.7,283.9,,,NSE:NIFTY 50,22093.3,22126.1,22079.85,22109.55,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,268.45,0.0
2024-03-13 13:15:00+05:30,NSE:POWERGRID,268.5,268.8,266.25,266.7,1432876,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,271.7319627471785,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,266.25,283.9,,,NSE:NIFTY 50,22108.65,22118.9,22053.25,22067.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,266.7,0.0
2024-03-13 13:45:00+05:30,NSE:POWERGRID,266.7,266.95,264.85,265.05,1580210,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,271.41576541827516,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,264.85,283.9,,,NSE:NIFTY 50,22067.0,22067.0,21997.75,22004.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21997.75,22526.6,21997.75,0,False,False,0,0,0,0.0,265.05,0.0
2024-03-13 14:15:00+05:30,NSE:POWERGRID,264.85,265.7,261.8,262.95,2236669,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,270.8748130688593,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,261.8,283.9,,,NSE:NIFTY 50,22001.7,22002.1,21905.65,21934.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,262.95,0.0
2024-03-13 14:45:00+05:30,NSE:POWERGRID,262.95,265.5,262.5,264.35,3746614,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,270.1819592177731,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,261.8,283.9,,,NSE:NIFTY 50,21932.45,22049.05,21920.4,21969.85,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,264.35,0.0
2024-03-13 15:15:00+05:30,NSE:POWERGRID,264.35,265.9,263.0,265.0,2767606,True,284.45,298.9,0.057117595048629344,283.3,284.95,282.75,288.65,284.9,269.79133360825966,285.45,288.15,282.25,291.34999999999997,279.55,297.24999999999994,273.65000000000003,261.8,283.9,,,NSE:NIFTY 50,21970.7,22010.95,21963.95,21981.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,265.0,0.0
2024-03-14 09:15:00+05:30,NSE:POWERGRID,264.05,268.4,262.7,264.1,4363711,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.06666666666666,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,262.7,268.4,,,NSE:NIFTY 50,21982.55,22027.8,21917.5,21992.9,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22027.8,21917.5,22027.8,21917.5,0,False,True,0,0,0,0.0,264.1,0.0
2024-03-14 09:45:00+05:30,NSE:POWERGRID,264.1,264.5,260.7,262.55,2642576,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,264.1300226115963,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,21993.7,22045.85,21974.75,22010.75,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22045.85,21917.5,22045.85,21917.5,0,False,False,0,0,0,0.0,262.55,0.0
2024-03-14 10:15:00+05:30,NSE:POWERGRID,262.55,266.1,262.55,265.6,1791102,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,264.25624673790526,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22011.15,22089.15,22003.7,22071.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22089.15,21917.5,22089.15,21917.5,0,False,False,0,0,0,0.0,265.6,0.0
2024-03-14 10:45:00+05:30,NSE:POWERGRID,265.6,267.15,265.2,265.8,1555234,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,264.52571526398026,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22071.8,22098.5,22061.05,22083.5,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22098.5,21917.5,22098.5,21917.5,0,False,False,0,0,0,0.0,265.8,0.0
2024-03-14 11:15:00+05:30,NSE:POWERGRID,265.8,267.35,264.65,267.1,2414456,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,264.87386820953066,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22084.4,22178.9,22067.1,22166.2,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22178.9,21917.5,22178.9,21917.5,0,False,False,0,0,0,0.0,267.1,0.0
2024-03-14 11:45:00+05:30,NSE:POWERGRID,267.1,267.9,266.6,266.95,1186529,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.0674164572107,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22168.55,22187.3,22157.0,22175.6,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22187.3,21917.5,22187.3,21917.5,0,False,False,0,0,0,0.0,266.95,0.0
2024-03-14 12:15:00+05:30,NSE:POWERGRID,266.9,267.4,265.6,266.1,1067387,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.1597407528596,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22175.05,22204.6,22143.1,22143.1,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,266.1,0.0
2024-03-14 12:45:00+05:30,NSE:POWERGRID,266.35,267.25,266.0,266.45,1098154,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.255590807968,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22145.4,22178.55,22128.0,22157.4,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,266.45,0.0
2024-03-14 13:15:00+05:30,NSE:POWERGRID,266.45,268.2,266.35,266.55,1263769,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.3848358457423,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22156.9,22168.45,22112.0,22115.85,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,266.55,0.0
2024-03-14 13:45:00+05:30,NSE:POWERGRID,266.5,266.85,265.25,266.0,920611,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.4174532672543,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22115.55,22139.45,22080.45,22102.0,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,266.0,0.0
2024-03-14 14:15:00+05:30,NSE:POWERGRID,266.0,266.55,265.4,265.4,837464,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.4334613909529,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22101.45,22142.55,22096.65,22111.95,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,265.4,0.0
2024-03-14 14:45:00+05:30,NSE:POWERGRID,265.45,266.8,265.1,266.8,4004599,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.57185346062147,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22111.95,22156.1,22096.75,22144.25,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,266.8,0.0
2024-03-14 15:15:00+05:30,NSE:POWERGRID,266.8,267.3,266.05,266.85,2776772,True,262.95,298.9,0.14171122994652396,264.05,265.0,261.8,283.9,283.3,265.6962697672944,270.23333333333335,278.6666666666667,256.5666666666667,292.3333333333333,248.13333333333338,314.4333333333333,226.03333333333342,260.7,268.4,,,NSE:NIFTY 50,22143.1,22163.7,22134.7,22153.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,266.85,0.0
2024-03-15 09:15:00+05:30,NSE:POWERGRID,268.1,272.0,265.85,267.55,4405013,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,268.4666666666667,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,265.85,272.0,,-0.2620748048230276,NSE:NIFTY 50,22064.85,22120.9,22015.3,22034.15,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,22015.3,22204.6,21917.5,0,False,True,0,0,0,0.0,267.55,0.0
2024-03-15 09:45:00+05:30,NSE:POWERGRID,267.55,268.75,264.5,265.5,2882238,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,267.5899353862428,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,264.5,272.0,,-0.2620748048230276,NSE:NIFTY 50,22035.75,22059.4,21981.3,22013.1,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21981.3,22204.6,21917.5,0,False,False,0,0,0,0.0,265.5,0.0
2024-03-15 10:15:00+05:30,NSE:POWERGRID,265.5,265.95,262.05,262.35,1635384,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,266.83114786532605,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,262.05,272.0,,-0.2620748048230276,NSE:NIFTY 50,22013.35,22024.05,21956.25,21978.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21956.25,22204.6,21917.5,0,False,False,0,0,0,0.0,262.35,0.0
2024-03-15 10:45:00+05:30,NSE:POWERGRID,262.35,263.3,261.4,262.75,1920293,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,266.0611457209713,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,261.4,272.0,,-0.2620748048230276,NSE:NIFTY 50,21979.9,22002.35,21934.1,21954.5,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,262.75,0.0
2024-03-15 11:15:00+05:30,NSE:POWERGRID,262.7,262.9,261.5,262.05,2307505,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,265.3748574210446,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,261.4,272.0,,-0.2620748048230276,NSE:NIFTY 50,21956.0,21972.25,21938.6,21969.0,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,262.05,0.0
2024-03-15 11:45:00+05:30,NSE:POWERGRID,262.0,263.6,259.9,261.85,4019371,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,264.53409839060095,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,259.9,272.0,,-0.2620748048230276,NSE:NIFTY 50,21969.0,21989.05,21931.7,21949.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,261.85,0.0
2024-03-15 12:15:00+05:30,NSE:POWERGRID,261.85,261.85,258.85,260.0,2085762,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,264.0682397226513,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,258.85,272.0,,-0.2620748048230276,NSE:NIFTY 50,21949.7,21963.55,21937.95,21953.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,260.0,0.0
2024-03-15 12:45:00+05:30,NSE:POWERGRID,260.0,261.95,259.35,259.55,2302500,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,263.6639944178357,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,258.85,272.0,,-0.2620748048230276,NSE:NIFTY 50,21950.95,21995.35,21949.45,21994.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,259.55,0.0
2024-03-15 13:15:00+05:30,NSE:POWERGRID,259.6,263.25,257.65,262.6,2502237,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,263.40427591387083,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,257.65,272.0,,-0.2620748048230276,NSE:NIFTY 50,21992.55,22025.0,21976.15,22016.95,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,262.6,0.0
2024-03-15 13:45:00+05:30,NSE:POWERGRID,262.65,263.2,261.35,261.35,1705860,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,263.30909836995653,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,257.65,272.0,,-0.2620748048230276,NSE:NIFTY 50,22017.45,22040.5,21997.35,22010.55,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,261.35,0.0
2024-03-15 14:15:00+05:30,NSE:POWERGRID,261.4,261.9,260.2,261.7,2298044,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,263.1418533834456,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,257.65,272.0,,-0.2620748048230276,NSE:NIFTY 50,22011.45,22018.65,21978.35,22010.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,261.7,0.0
2024-03-15 14:45:00+05:30,NSE:POWERGRID,261.7,266.65,261.6,265.85,9213747,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,263.5269702467219,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,257.65,272.0,,-0.2620748048230276,NSE:NIFTY 50,22011.2,22052.85,21992.4,22009.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,265.85,0.0
2024-03-15 15:15:00+05:30,NSE:POWERGRID,265.9,267.35,265.5,265.5,6479582,True,262.55,298.9,0.14652857690832377,268.1,266.85,260.7,268.4,264.05,263.91045048446057,265.31666666666666,269.93333333333334,262.23333333333335,273.01666666666665,257.6166666666667,280.71666666666664,249.91666666666669,257.65,272.0,,-0.2620748048230276,NSE:NIFTY 50,22008.25,22046.6,21985.4,21996.35,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,265.5,0.0
2024-03-18 09:15:00+05:30,NSE:POWERGRID,265.95,266.65,261.0,261.35,2438896,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,263.0,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,261.0,266.65,,-0.09269696601264381,NSE:NIFTY 50,21990.1,22045.3,21947.85,21963.9,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21947.85,22204.6,21917.5,0,False,True,0,0,0,0.0,261.35,0.0
2024-03-18 09:45:00+05:30,NSE:POWERGRID,261.35,262.3,259.5,260.1,1685050,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.0329767492914,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,21963.6,22023.9,21935.95,21977.2,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,260.1,0.0
2024-03-18 10:15:00+05:30,NSE:POWERGRID,260.2,263.95,260.15,263.05,1315563,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.117711632306,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,21978.5,22040.25,21976.3,22000.6,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,263.05,0.0
2024-03-18 10:45:00+05:30,NSE:POWERGRID,263.0,263.95,262.55,262.9,967698,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.2711037560255,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22000.6,22020.0,21949.25,21949.7,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,262.9,0.0
2024-03-18 11:15:00+05:30,NSE:POWERGRID,262.95,265.4,262.2,264.75,1005663,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.5214810502994,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,21948.75,21991.8,21916.55,21987.95,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,264.75,0.0
2024-03-18 11:45:00+05:30,NSE:POWERGRID,264.75,265.0,263.1,263.35,502487,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.6037027283377,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,21989.2,22051.05,21982.05,22034.1,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22051.05,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,263.35,0.0
2024-03-18 12:15:00+05:30,NSE:POWERGRID,263.35,265.2,263.35,265.0,826467,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.7845576125379,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22034.6,22093.5,22034.1,22055.0,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,265.0,0.0
2024-03-18 12:45:00+05:30,NSE:POWERGRID,264.9,265.35,264.25,264.5,446990,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.87773433727864,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22056.75,22076.5,22042.5,22071.55,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,264.5,0.0
2024-03-18 13:15:00+05:30,NSE:POWERGRID,264.5,264.65,263.8,264.5,473059,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,262.9481865041419,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22073.85,22081.15,22056.65,22063.05,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,264.5,0.0
2024-03-18 13:45:00+05:30,NSE:POWERGRID,264.5,265.1,263.7,264.6,510462,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,263.0243859628427,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22063.25,22082.1,22046.35,22062.4,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,264.6,0.0
2024-03-18 14:15:00+05:30,NSE:POWERGRID,264.55,265.85,264.4,265.15,462119,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,263.11603003313564,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22064.15,22123.7,22062.15,22105.25,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22123.7,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,265.15,0.0
2024-03-18 14:45:00+05:30,NSE:POWERGRID,265.1,265.3,264.5,265.05,856720,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,263.2527609494034,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22106.15,22112.25,22037.45,22056.2,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22123.7,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,265.05,0.0
2024-03-18 15:15:00+05:30,NSE:POWERGRID,265.1,265.45,264.15,264.65,903314,True,259.55,298.9,0.13312633417426745,265.95,265.5,257.65,272.0,268.1,263.3618801801252,265.05,272.45000000000005,258.1,279.40000000000003,250.7,293.75000000000006,236.34999999999997,259.5,266.65,,-0.09269696601264381,NSE:NIFTY 50,22055.0,22068.35,22036.3,22051.5,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22123.7,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,264.65,0.0
