Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:BIOCONbar_count,NSE:BIOCON_order,NSE:BIOCON_position,NSE:BIOCON_ret,NSE:BIOCON_Close,position_change
2024-03-13 09:45:00+05:30,NSE:BIOCON,266.85,267.1,260.5,264.6,1060884,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,266.4961780797188,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,260.5,273.45,,,NSE:NIFTY 50,22343.0,22343.0,22260.75,22336.15,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,264.6,0.0
2024-03-13 10:15:00+05:30,NSE:BIOCON,264.65,265.3,260.85,263.85,403616,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,266.0339097679016,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,260.5,273.45,,,NSE:NIFTY 50,22334.5,22344.15,22279.1,22311.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,263.85,0.0
2024-03-13 10:45:00+05:30,NSE:BIOCON,264.0,264.15,260.8,261.45,280560,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,265.67417671316406,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,260.5,273.45,,,NSE:NIFTY 50,22312.3,22317.3,22224.9,22239.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22224.9,22526.6,22224.9,0,False,False,0,0,0,0.0,261.45,0.0
2024-03-13 11:15:00+05:30,NSE:BIOCON,261.55,262.25,260.0,260.9,333767,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,265.2169918468473,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,260.0,273.45,,,NSE:NIFTY 50,22239.8,22252.05,22121.8,22142.9,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22121.8,22526.6,22121.8,0,False,False,0,0,0,0.0,260.9,0.0
2024-03-13 11:45:00+05:30,NSE:BIOCON,260.9,261.35,257.45,257.7,462618,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,264.4476280256038,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,257.45,273.45,,,NSE:NIFTY 50,22141.75,22145.65,22074.8,22080.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22074.8,22526.6,22074.8,0,False,False,0,0,0,0.0,257.7,0.0
2024-03-13 12:15:00+05:30,NSE:BIOCON,257.7,261.6,257.05,261.0,514862,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,263.9078182666292,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,257.05,273.45,,,NSE:NIFTY 50,22080.7,22113.05,22040.7,22095.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,261.0,0.0
2024-03-13 12:45:00+05:30,NSE:BIOCON,261.0,262.65,260.05,260.8,244684,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,263.7619481738145,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,257.05,273.45,,,NSE:NIFTY 50,22093.3,22126.1,22079.85,22109.55,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,260.8,0.0
2024-03-13 13:15:00+05:30,NSE:BIOCON,260.8,260.8,258.1,258.55,271320,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,263.50497091059543,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,257.05,273.45,,,NSE:NIFTY 50,22108.65,22118.9,22053.25,22067.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,258.55,0.0
2024-03-13 13:45:00+05:30,NSE:BIOCON,258.75,258.75,255.2,255.3,389883,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,262.97949387417714,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,255.2,273.45,,,NSE:NIFTY 50,22067.0,22067.0,21997.75,22004.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21997.75,22526.6,21997.75,0,False,False,0,0,0,0.0,255.3,0.0
2024-03-13 14:15:00+05:30,NSE:BIOCON,255.2,256.0,251.45,252.35,595115,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,261.9921519465114,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,251.45,273.45,,,NSE:NIFTY 50,22001.7,22002.1,21905.65,21934.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,252.35,0.0
2024-03-13 14:45:00+05:30,NSE:BIOCON,252.45,255.45,251.0,252.65,714663,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,261.01749528379463,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,251.0,273.45,,,NSE:NIFTY 50,21932.45,22049.05,21920.4,21969.85,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,252.65,0.0
2024-03-13 15:15:00+05:30,NSE:BIOCON,252.65,253.0,250.4,252.0,501402,True,270.05,286.2,0.06295264623955421,271.0,270.25,270.0,281.65,279.3,260.36383238626547,273.96666666666664,277.9333333333333,266.2833333333333,285.6166666666666,262.31666666666666,297.2666666666666,250.66666666666669,250.4,273.45,,,NSE:NIFTY 50,21970.7,22010.95,21963.95,21981.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,252.0,0.0
2024-03-14 09:15:00+05:30,NSE:BIOCON,252.5,257.0,249.9,255.65,1020578,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,254.1833333333333,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,257.0,,,NSE:NIFTY 50,21982.55,22027.8,21917.5,21992.9,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22027.8,21917.5,22027.8,21917.5,0,False,True,0,0,0,0.0,255.65,0.0
2024-03-14 09:45:00+05:30,NSE:BIOCON,255.65,257.3,254.0,255.3,544485,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,254.65299797303152,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,257.3,,,NSE:NIFTY 50,21993.7,22045.85,21974.75,22010.75,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22045.85,21917.5,22045.85,21917.5,0,False,False,0,0,0,0.0,255.3,0.0
2024-03-14 10:15:00+05:30,NSE:BIOCON,255.2,258.45,254.85,257.6,292986,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,255.01782825246624,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,258.45,,,NSE:NIFTY 50,22011.15,22089.15,22003.7,22071.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22089.15,21917.5,22089.15,21917.5,0,False,False,0,0,0,0.0,257.6,0.0
2024-03-14 10:45:00+05:30,NSE:BIOCON,257.5,258.85,256.95,258.3,346340,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,255.49160580702102,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,258.85,,,NSE:NIFTY 50,22071.8,22098.5,22061.05,22083.5,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22098.5,21917.5,22098.5,21917.5,0,False,False,0,0,0,0.0,258.3,0.0
2024-03-14 11:15:00+05:30,NSE:BIOCON,258.25,259.0,255.7,258.35,204858,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,255.677968150768,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,259.0,,,NSE:NIFTY 50,22084.4,22178.9,22067.1,22166.2,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22178.9,21917.5,22178.9,21917.5,0,False,False,0,0,0,0.0,258.35,0.0
2024-03-14 11:45:00+05:30,NSE:BIOCON,258.35,259.0,257.3,257.7,214148,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,255.86751584619677,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,259.0,,,NSE:NIFTY 50,22168.55,22187.3,22157.0,22175.6,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22187.3,21917.5,22187.3,21917.5,0,False,False,0,0,0,0.0,257.7,0.0
2024-03-14 12:15:00+05:30,NSE:BIOCON,257.75,260.3,257.75,259.55,358719,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,256.2683809315584,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,260.3,,,NSE:NIFTY 50,22175.05,22204.6,22143.1,22143.1,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,259.55,0.0
2024-03-14 12:45:00+05:30,NSE:BIOCON,259.5,259.55,257.0,258.6,170472,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,256.38274424023115,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,260.3,,,NSE:NIFTY 50,22145.4,22178.55,22128.0,22157.4,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,258.6,0.0
2024-03-14 13:15:00+05:30,NSE:BIOCON,258.6,261.65,258.6,260.75,229027,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,256.65030636760224,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,261.65,,,NSE:NIFTY 50,22156.9,22168.45,22112.0,22115.85,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,260.75,0.0
2024-03-14 13:45:00+05:30,NSE:BIOCON,260.75,260.95,259.05,259.8,148383,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,256.7883080509628,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,261.65,,,NSE:NIFTY 50,22115.55,22139.45,22080.45,22102.0,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,259.8,0.0
2024-03-14 14:15:00+05:30,NSE:BIOCON,259.8,262.0,259.65,261.6,165583,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,256.98074966060796,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,262.0,,,NSE:NIFTY 50,22101.45,22142.55,22096.65,22111.95,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,261.6,0.0
2024-03-14 14:45:00+05:30,NSE:BIOCON,261.6,273.45,261.25,270.3,1463123,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,260.20059571509785,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,273.45,,,NSE:NIFTY 50,22111.95,22156.1,22096.75,22144.25,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,1,False,False,0,0,0,0.0,270.3,0.0
2024-03-14 15:15:00+05:30,NSE:BIOCON,270.0,271.0,263.0,263.75,930439,True,252.0,286.2,0.14297124600638966,252.5,252.0,250.4,273.45,271.0,261.0740284932363,258.6166666666667,266.83333333333337,243.78333333333336,281.66666666666663,235.5666666666667,304.71666666666664,212.5166666666667,249.9,273.45,,,NSE:NIFTY 50,22143.1,22163.7,22134.7,22153.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,263.75,0.0
2024-03-15 09:15:00+05:30,NSE:BIOCON,262.0,262.6,255.4,257.5,2457854,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,258.5,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,255.4,262.6,,-0.2595161653267366,NSE:NIFTY 50,22064.85,22120.9,22015.3,22034.15,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,22015.3,22204.6,21917.5,0,False,True,0,0,0,0.0,257.5,0.0
2024-03-15 09:45:00+05:30,NSE:BIOCON,257.6,258.9,254.15,255.55,1081120,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,257.7973737586091,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,254.15,262.6,,-0.2595161653267366,NSE:NIFTY 50,22035.75,22059.4,21981.3,22013.1,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21981.3,22204.6,21917.5,0,False,False,0,0,0,0.0,255.55,0.0
2024-03-15 10:15:00+05:30,NSE:BIOCON,255.5,256.05,253.55,254.9,514768,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,257.42098247331313,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,253.55,262.6,,-0.2595161653267366,NSE:NIFTY 50,22013.35,22024.05,21956.25,21978.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21956.25,22204.6,21917.5,0,False,False,0,0,0,0.0,254.9,0.0
2024-03-15 10:45:00+05:30,NSE:BIOCON,254.9,255.5,252.55,253.0,787699,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,256.81286962221924,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,252.55,262.6,,-0.2595161653267366,NSE:NIFTY 50,21979.9,22002.35,21934.1,21954.5,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,253.0,0.0
2024-03-15 11:15:00+05:30,NSE:BIOCON,252.95,254.9,252.7,253.75,418822,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,256.5716580235627,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,252.55,262.6,,-0.2595161653267366,NSE:NIFTY 50,21956.0,21972.25,21938.6,21969.0,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,253.75,0.0
2024-03-15 11:45:00+05:30,NSE:BIOCON,253.7,255.1,250.55,251.05,664458,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,256.08511451425306,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.55,262.6,,-0.2595161653267366,NSE:NIFTY 50,21969.0,21989.05,21931.7,21949.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,251.05,0.0
2024-03-15 12:15:00+05:30,NSE:BIOCON,251.05,251.95,250.25,251.95,601874,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,255.65152244266218,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,21949.7,21963.55,21937.95,21953.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,251.95,0.0
2024-03-15 12:45:00+05:30,NSE:BIOCON,251.95,254.5,251.85,254.05,463623,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,255.50661288627433,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,21950.95,21995.35,21949.45,21994.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,254.05,0.0
2024-03-15 13:15:00+05:30,NSE:BIOCON,254.05,255.55,252.6,255.0,465327,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,255.4365050263484,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,21992.55,22025.0,21976.15,22016.95,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,255.0,0.0
2024-03-15 13:45:00+05:30,NSE:BIOCON,255.0,256.15,254.25,254.3,365032,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,255.41146320363148,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,22017.45,22040.5,21997.35,22010.55,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,254.3,0.0
2024-03-15 14:15:00+05:30,NSE:BIOCON,254.3,254.5,252.15,253.15,375890,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,255.31310282832834,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,22011.45,22018.65,21978.35,22010.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,253.15,0.0
2024-03-15 14:45:00+05:30,NSE:BIOCON,253.1,253.75,251.25,251.4,947004,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,254.98376898663537,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,22011.2,22052.85,21992.4,22009.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,251.4,0.0
2024-03-15 15:15:00+05:30,NSE:BIOCON,251.45,252.0,251.0,251.6,895524,True,252.0,286.2,0.1452581032412965,262.0,263.75,249.9,273.45,252.5,254.67597443768025,262.3666666666667,274.83333333333337,251.28333333333336,285.91666666666663,238.8166666666667,309.46666666666664,215.2666666666667,250.25,262.6,,-0.2595161653267366,NSE:NIFTY 50,22008.25,22046.6,21985.4,21996.35,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,251.6,0.0
2024-03-18 09:15:00+05:30,NSE:BIOCON,252.8,254.55,250.3,252.2,1101638,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,252.35000000000002,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,250.3,254.55,,-0.9348742928774002,NSE:NIFTY 50,21990.1,22045.3,21947.85,21963.9,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21947.85,22204.6,21917.5,0,False,True,0,0,0,0.0,252.2,0.0
2024-03-18 09:45:00+05:30,NSE:BIOCON,252.05,253.2,250.25,250.25,340247,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,252.0864959873129,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,250.25,254.55,,-0.9348742928774002,NSE:NIFTY 50,21963.6,22023.9,21935.95,21977.2,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,250.25,0.0
2024-03-18 10:15:00+05:30,NSE:BIOCON,250.25,251.55,250.2,250.6,204128,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,251.92488609344724,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,250.2,254.55,,-0.9348742928774002,NSE:NIFTY 50,21978.5,22040.25,21976.3,22000.6,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,250.6,0.0
2024-03-18 10:45:00+05:30,NSE:BIOCON,250.6,251.0,249.25,249.25,308975,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,251.59432779127036,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,249.25,254.55,,-0.9348742928774002,NSE:NIFTY 50,22000.6,22020.0,21949.25,21949.7,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,249.25,0.0
2024-03-18 11:15:00+05:30,NSE:BIOCON,249.25,249.35,247.75,248.9,320353,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,251.18213242176301,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,21948.75,21991.8,21916.55,21987.95,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,248.9,0.0
2024-03-18 11:45:00+05:30,NSE:BIOCON,248.85,250.75,248.8,250.05,296923,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,251.03028485152896,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,21989.2,22051.05,21982.05,22034.1,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22051.05,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,250.05,0.0
2024-03-18 12:15:00+05:30,NSE:BIOCON,250.05,250.3,248.8,248.85,184633,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,250.9155215991022,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,22034.6,22093.5,22034.1,22055.0,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,248.85,0.0
2024-03-18 12:45:00+05:30,NSE:BIOCON,248.85,249.2,248.55,249.0,142272,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,250.8174310466206,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,22056.75,22076.5,22042.5,22071.55,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,249.0,0.0
2024-03-18 13:15:00+05:30,NSE:BIOCON,249.0,249.4,248.8,249.1,127577,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,250.7450415231407,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,22073.85,22081.15,22056.65,22063.05,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,249.1,0.0
2024-03-18 13:45:00+05:30,NSE:BIOCON,249.1,250.0,248.5,249.8,240346,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,250.64854475580526,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,22063.25,22082.1,22046.35,22062.4,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,249.8,0.0
2024-03-18 14:15:00+05:30,NSE:BIOCON,249.8,251.55,249.5,251.25,390912,True,251.05,286.2,0.1452581032412965,252.8,251.6,250.25,262.6,262.0,250.66116783451668,254.8166666666667,259.3833333333334,247.03333333333336,267.16666666666674,242.46666666666667,279.51666666666677,230.11666666666665,247.75,254.55,,-0.9348742928774002,NSE:NIFTY 50,22064.15,22123.7,22062.15,22105.25,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22123.7,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,251.25,0.0
