Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:TVSMOTORbar_count,NSE:TVSMOTOR_order,NSE:TVSMOTOR_position,NSE:TVSMOTOR_ret,NSE:TVSMOTOR_Close,position_change
2024-03-07 13:15:00+05:30,NSE:TVSMOTOR,2294.8,2300.0,2289.0,2292.5,109124,True,2235.5,2295.2,0.02873022276007342,2286.85,2288.8,2231.1,2295.2,2295.2,2292.2231799824644,2271.7,2312.2999999999997,2248.2,2335.7999999999997,2207.6,2399.8999999999996,2143.5,2266.45,2313.45,,,NSE:NIFTY 50,22507.8,22515.05,22491.3,22509.55,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22523.65,22430.0,22523.65,22430.0,0,False,False,0,0,0,0.0,2292.5,0.0
2024-03-07 13:45:00+05:30,NSE:TVSMOTOR,2292.5,2293.4,2274.2,2276.35,55840,True,2235.5,2295.2,0.02873022276007342,2286.85,2288.8,2231.1,2295.2,2295.2,2291.2463242916956,2271.7,2312.2999999999997,2248.2,2335.7999999999997,2207.6,2399.8999999999996,2143.5,2266.45,2313.45,,,NSE:NIFTY 50,22509.75,22525.65,22485.05,22499.2,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2276.35,0.0
2024-03-07 14:15:00+05:30,NSE:TVSMOTOR,2276.35,2282.8,2275.0,2277.8,50882,True,2235.5,2295.2,0.02873022276007342,2286.85,2288.8,2231.1,2295.2,2295.2,2290.2870588776136,2271.7,2312.2999999999997,2248.2,2335.7999999999997,2207.6,2399.8999999999996,2143.5,2266.45,2313.45,,,NSE:NIFTY 50,22498.85,22522.05,22482.85,22487.45,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2277.8,0.0
2024-03-07 14:45:00+05:30,NSE:TVSMOTOR,2277.8,2280.05,2258.7,2259.15,114939,True,2235.5,2295.2,0.02873022276007342,2286.85,2288.8,2231.1,2295.2,2295.2,2286.7453538079494,2271.7,2312.2999999999997,2248.2,2335.7999999999997,2207.6,2399.8999999999996,2143.5,2258.7,2313.45,,,NSE:NIFTY 50,22486.65,22517.2,22475.7,22500.75,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2259.15,0.0
2024-03-07 15:15:00+05:30,NSE:TVSMOTOR,2259.15,2262.45,2255.1,2258.05,82709,True,2235.5,2295.2,0.02873022276007342,2286.85,2288.8,2231.1,2295.2,2295.2,2284.0693856923926,2271.7,2312.2999999999997,2248.2,2335.7999999999997,2207.6,2399.8999999999996,2143.5,2255.1,2313.45,,,NSE:NIFTY 50,22501.1,22504.9,22464.5,22483.5,0,True,22424.86666666667,22505.3,22480.05,22497.2,22327.5,2024-03-07,22525.65,22430.0,22525.65,22430.0,0,False,False,0,0,0,0.0,2258.05,0.0
2024-03-11 09:15:00+05:30,NSE:TVSMOTOR,2276.0,2278.85,2261.6,2264.9,64379,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2268.4500000000003,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2261.6,2278.85,,,NSE:NIFTY 50,22517.5,22526.6,22458.95,22474.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22458.95,22526.6,22430.0,0,False,True,0,0,0,0.0,2264.9,0.0
2024-03-11 09:45:00+05:30,NSE:TVSMOTOR,2264.9,2283.9,2255.05,2282.4,72986,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2271.2837543527585,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2283.9,,,NSE:NIFTY 50,22474.8,22485.85,22429.65,22431.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22429.65,22526.6,22429.65,0,False,False,0,0,0,0.0,2282.4,0.0
2024-03-11 10:15:00+05:30,NSE:TVSMOTOR,2282.4,2304.35,2280.95,2295.35,112186,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2281.293576129395,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22430.85,22461.7,22424.2,22437.4,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22424.2,22526.6,22424.2,0,False,False,0,0,0,0.0,2295.35,0.0
2024-03-11 10:45:00+05:30,NSE:TVSMOTOR,2295.35,2301.4,2292.0,2293.5,61990,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2284.146881309362,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22436.8,22446.3,22411.3,22417.25,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22411.3,22526.6,22411.3,0,False,False,0,0,0,0.0,2293.5,0.0
2024-03-11 11:15:00+05:30,NSE:TVSMOTOR,2293.5,2298.95,2271.05,2276.2,79341,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2283.724640556485,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22416.55,22439.45,22395.55,22420.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22395.55,22526.6,22395.55,0,False,False,0,0,0,0.0,2276.2,0.0
2024-03-11 11:45:00+05:30,NSE:TVSMOTOR,2276.2,2281.55,2263.6,2265.15,44522,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2282.331460321908,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22420.55,22424.15,22366.85,22373.55,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2265.15,0.0
2024-03-11 12:15:00+05:30,NSE:TVSMOTOR,2265.15,2270.65,2258.35,2268.65,36398,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2281.062540465421,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22373.05,22421.55,22369.55,22411.2,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2268.65,0.0
2024-03-11 12:45:00+05:30,NSE:TVSMOTOR,2268.65,2270.0,2264.05,2270.0,16069,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2280.6328487106907,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22411.7,22423.1,22389.3,22392.95,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2270.0,0.0
2024-03-11 13:15:00+05:30,NSE:TVSMOTOR,2269.0,2270.0,2266.35,2267.45,13327,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2280.295164918189,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22393.5,22426.05,22385.85,22399.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2267.45,0.0
2024-03-11 13:45:00+05:30,NSE:TVSMOTOR,2267.45,2270.05,2261.3,2262.55,18624,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2279.734038318245,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,0,False,False,0,0,0,0.0,2262.55,0.0
2024-03-11 14:15:00+05:30,NSE:TVSMOTOR,2262.55,2273.9,2260.05,2272.65,48044,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2278.814610136899,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,0,False,False,0,0,0,0.0,2272.65,0.0
2024-03-11 14:45:00+05:30,NSE:TVSMOTOR,2272.65,2279.85,2266.55,2268.45,80385,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2277.922044316168,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,0,False,False,0,0,0,0.0,2268.45,0.0
2024-03-11 15:15:00+05:30,NSE:TVSMOTOR,2268.45,2270.6,2260.45,2268.3,65122,True,2235.5,2313.45,0.03691004437273082,2276.0,2258.05,2255.1,2313.45,2286.85,2276.8747906775275,2275.5333333333333,2295.9666666666667,2237.616666666667,2333.883333333333,2217.1833333333334,2392.233333333333,2158.8333333333335,2255.05,2304.35,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,0,False,False,0,0,0,0.0,2268.3,0.0
2024-03-12 09:15:00+05:30,NSE:TVSMOTOR,2271.7,2279.85,2252.0,2269.05,62636,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2266.9666666666667,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2252.0,2279.85,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,0,False,True,0,0,0,0.0,2269.05,0.0
2024-03-12 09:45:00+05:30,NSE:TVSMOTOR,2269.05,2271.9,2261.6,2266.25,15260,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2266.8915708123654,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2252.0,2279.85,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,2266.25,0.0
2024-03-12 10:15:00+05:30,NSE:TVSMOTOR,2266.25,2269.75,2259.1,2262.85,13358,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2266.4536568260023,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2252.0,2279.85,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,2262.85,0.0
2024-03-12 10:45:00+05:30,NSE:TVSMOTOR,2262.85,2262.9,2243.5,2251.2,29082,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2263.089486105571,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2243.5,2279.85,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2251.2,0.0
2024-03-12 11:15:00+05:30,NSE:TVSMOTOR,2251.5,2256.1,2240.05,2242.95,27091,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2260.0165218492316,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2240.05,2279.85,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2242.95,0.0
2024-03-12 11:45:00+05:30,NSE:TVSMOTOR,2242.95,2253.5,2235.8,2250.55,27384,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2257.917445507815,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2235.8,2279.85,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2250.55,0.0
2024-03-12 12:15:00+05:30,NSE:TVSMOTOR,2250.55,2258.2,2247.95,2258.0,24065,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2257.5301351093144,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2235.8,2279.85,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2258.0,0.0
2024-03-12 12:45:00+05:30,NSE:TVSMOTOR,2258.0,2258.3,2241.9,2250.9,15851,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2257.001332777589,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2235.8,2279.85,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2250.9,0.0
2024-03-12 13:15:00+05:30,NSE:TVSMOTOR,2250.9,2259.95,2249.9,2254.0,16418,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2256.8319523098776,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2235.8,2279.85,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2254.0,0.0
2024-03-12 13:45:00+05:30,NSE:TVSMOTOR,2254.0,2263.35,2250.35,2252.75,28658,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2256.683190661129,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2235.8,2279.85,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2252.75,0.0
2024-03-12 14:15:00+05:30,NSE:TVSMOTOR,2252.7,2252.7,2240.6,2242.4,20484,True,2235.5,2313.45,0.03691004437273082,2271.7,2268.3,2255.05,2304.35,2276.0,2255.846409513582,2275.9,2296.75,2247.4500000000003,2325.2,2226.6000000000004,2374.4999999999995,2177.3000000000006,2235.8,2279.85,,,NSE:NIFTY 50,22368.5,22381.4,22305.6,22321.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,2242.4,0.0
