Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:LICHSGFINbar_count,NSE:LICHSGFIN_order,NSE:LICHSGFIN_position,NSE:LICHSGFIN_ret,NSE:LICHSGFIN_Close,position_change
2024-03-13 09:15:00+05:30,NSE:LICHSGFIN,625.0,625.95,610.15,614.2,314468,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,616.7666666666667,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,610.15,625.95,,,NSE:NIFTY 50,22432.2,22446.75,22307.1,22342.25,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22307.1,22526.6,22256.0,0,False,True,0,0,0,0.0,614.2,0.0
2024-03-13 09:45:00+05:30,NSE:LICHSGFIN,614.3,614.3,607.15,610.0,238210,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,614.0584842650994,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,607.15,625.95,,,NSE:NIFTY 50,22343.0,22343.0,22260.75,22336.15,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,610.0,0.0
2024-03-13 10:15:00+05:30,NSE:LICHSGFIN,610.3,613.0,605.1,613.0,321927,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,612.6995899482242,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,605.1,625.95,,,NSE:NIFTY 50,22334.5,22344.15,22279.1,22311.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22260.75,22526.6,22256.0,0,False,False,0,0,0,0.0,613.0,0.0
2024-03-13 10:45:00+05:30,NSE:LICHSGFIN,613.0,613.0,604.0,606.0,109274,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,612.140610989766,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,604.0,625.95,,,NSE:NIFTY 50,22312.3,22317.3,22224.9,22239.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22224.9,22526.6,22224.9,0,False,False,0,0,0,0.0,606.0,0.0
2024-03-13 11:15:00+05:30,NSE:LICHSGFIN,605.85,606.6,601.0,601.85,276428,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,610.1686655711663,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,601.0,625.95,,,NSE:NIFTY 50,22239.8,22252.05,22121.8,22142.9,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22121.8,22526.6,22121.8,0,False,False,0,0,0,0.0,601.85,0.0
2024-03-13 11:45:00+05:30,NSE:LICHSGFIN,602.1,602.9,595.5,595.85,283582,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,607.9488280785298,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,595.5,625.95,,,NSE:NIFTY 50,22141.75,22145.65,22074.8,22080.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22074.8,22526.6,22074.8,0,False,False,0,0,0,0.0,595.85,0.0
2024-03-13 12:15:00+05:30,NSE:LICHSGFIN,595.85,600.65,592.5,597.75,369925,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,605.8260637658624,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,592.5,625.95,,,NSE:NIFTY 50,22080.7,22113.05,22040.7,22095.0,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,597.75,0.0
2024-03-13 12:45:00+05:30,NSE:LICHSGFIN,597.65,601.2,596.9,598.4,177718,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,605.2318897025402,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,592.5,625.95,,,NSE:NIFTY 50,22093.3,22126.1,22079.85,22109.55,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,598.4,0.0
2024-03-13 13:15:00+05:30,NSE:LICHSGFIN,598.4,602.45,596.8,599.35,156611,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,604.8349146829182,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,592.5,625.95,,,NSE:NIFTY 50,22108.65,22118.9,22053.25,22067.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,22040.7,22526.6,22040.7,0,False,False,0,0,0,0.0,599.35,0.0
2024-03-13 13:45:00+05:30,NSE:LICHSGFIN,599.35,599.5,594.05,595.05,191551,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,604.1569499289665,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,592.5,625.95,,,NSE:NIFTY 50,22067.0,22067.0,21997.75,22004.2,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21997.75,22526.6,21997.75,0,False,False,0,0,0,0.0,595.05,0.0
2024-03-13 14:15:00+05:30,NSE:LICHSGFIN,595.3,596.0,586.1,586.65,286732,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,602.6242759324233,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,586.1,625.95,,,NSE:NIFTY 50,22001.7,22002.1,21905.65,21934.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,586.65,0.0
2024-03-13 14:45:00+05:30,NSE:LICHSGFIN,586.25,593.45,584.95,588.85,236682,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,601.5426760122591,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,584.95,625.95,,,NSE:NIFTY 50,21932.45,22049.05,21920.4,21969.85,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,588.85,0.0
2024-03-13 15:15:00+05:30,NSE:LICHSGFIN,588.75,591.95,588.6,591.1,136939,True,622.7,656.45,0.059046543518593175,625.0,622.7,619.85,639.0,634.55,601.0570943225484,627.1833333333333,634.5166666666665,615.3666666666666,646.3333333333333,608.0333333333333,665.4833333333332,588.8833333333333,584.95,625.95,,,NSE:NIFTY 50,21970.7,22010.95,21963.95,21981.05,0,True,22394.983333333337,22432.2,22333.7,22452.55,22334.45,2024-03-07,22446.75,21905.65,22526.6,21905.65,0,False,False,0,0,0,0.0,591.1,0.0
2024-03-14 09:15:00+05:30,NSE:LICHSGFIN,586.5,595.5,577.75,586.35,321794,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,586.5333333333333,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,21982.55,22027.8,21917.5,21992.9,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22027.8,21917.5,22027.8,21917.5,0,False,True,0,0,0,0.0,586.35,0.0
2024-03-14 09:45:00+05:30,NSE:LICHSGFIN,586.35,589.9,580.5,587.85,219313,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,586.3509463932272,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,21993.7,22045.85,21974.75,22010.75,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22045.85,21917.5,22045.85,21917.5,0,False,False,0,0,0,0.0,587.85,0.0
2024-03-14 10:15:00+05:30,NSE:LICHSGFIN,587.85,593.15,585.05,592.55,85952,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,586.8853960313145,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,22011.15,22089.15,22003.7,22071.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22089.15,21917.5,22089.15,21917.5,0,False,False,0,0,0,0.0,592.55,0.0
2024-03-14 10:45:00+05:30,NSE:LICHSGFIN,592.55,593.4,590.45,592.7,83222,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,587.5061432259439,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,22071.8,22098.5,22061.05,22083.5,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22098.5,21917.5,22098.5,21917.5,0,False,False,0,0,0,0.0,592.7,0.0
2024-03-14 11:15:00+05:30,NSE:LICHSGFIN,592.7,593.55,587.1,592.35,107311,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,587.9647206879063,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,22084.4,22178.9,22067.1,22166.2,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22178.9,21917.5,22178.9,21917.5,0,False,False,0,0,0,0.0,592.35,0.0
2024-03-14 11:45:00+05:30,NSE:LICHSGFIN,592.5,592.85,588.9,589.75,66564,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.1555900957146,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,22168.55,22187.3,22157.0,22175.6,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22187.3,21917.5,22187.3,21917.5,0,False,False,0,0,0,0.0,589.75,0.0
2024-03-14 12:15:00+05:30,NSE:LICHSGFIN,589.75,593.05,588.3,588.3,99425,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.3302385195865,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,22175.05,22204.6,22143.1,22143.1,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,588.3,0.0
2024-03-14 12:45:00+05:30,NSE:LICHSGFIN,588.3,593.0,585.1,591.3,96345,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.4613624760709,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.5,,,NSE:NIFTY 50,22145.4,22178.55,22128.0,22157.4,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,591.3,0.0
2024-03-14 13:15:00+05:30,NSE:LICHSGFIN,591.3,595.55,589.8,590.05,126048,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.81031575584,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.55,,,NSE:NIFTY 50,22156.9,22168.45,22112.0,22115.85,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,590.05,0.0
2024-03-14 13:45:00+05:30,NSE:LICHSGFIN,590.05,590.55,586.85,588.9,120618,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.8063470406374,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.55,,,NSE:NIFTY 50,22115.55,22139.45,22080.45,22102.0,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,588.9,0.0
2024-03-14 14:15:00+05:30,NSE:LICHSGFIN,588.9,590.9,587.25,587.5,151411,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.7800860913904,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.55,,,NSE:NIFTY 50,22101.45,22142.55,22096.65,22111.95,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,587.5,0.0
2024-03-14 14:45:00+05:30,NSE:LICHSGFIN,587.85,592.65,587.05,592.1,182326,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,588.9799366169797,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.55,,,NSE:NIFTY 50,22111.95,22156.1,22096.75,22144.25,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,592.1,0.0
2024-03-14 15:15:00+05:30,NSE:LICHSGFIN,592.1,594.2,589.35,591.95,138221,True,586.65,656.45,0.12223266945892819,586.5,591.1,584.95,625.95,625.0,589.1992240137889,600.6666666666666,616.3833333333332,575.3833333333332,641.6666666666666,559.6666666666666,682.6666666666666,518.6666666666666,577.75,595.55,,,NSE:NIFTY 50,22143.1,22163.7,22134.7,22153.05,0,True,22230.333333333332,21982.55,21981.05,22446.75,22432.2,2024-03-14,22204.6,21917.5,22204.6,21917.5,0,False,False,0,0,0,0.0,591.95,0.0
2024-03-15 09:15:00+05:30,NSE:LICHSGFIN,585.3,594.75,585.3,589.05,328140,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,589.6999999999999,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,585.3,594.75,,-0.44847863398457155,NSE:NIFTY 50,22064.85,22120.9,22015.3,22034.15,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,22015.3,22204.6,21917.5,0,False,True,0,0,0,0.0,589.05,0.0
2024-03-15 09:45:00+05:30,NSE:LICHSGFIN,589.05,589.9,583.1,586.6,147797,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,588.716626500286,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,583.1,594.75,,-0.44847863398457155,NSE:NIFTY 50,22035.75,22059.4,21981.3,22013.1,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21981.3,22204.6,21917.5,0,False,False,0,0,0,0.0,586.6,0.0
2024-03-15 10:15:00+05:30,NSE:LICHSGFIN,586.6,587.0,580.9,581.45,184184,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,587.1541508299235,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,580.9,594.75,,-0.44847863398457155,NSE:NIFTY 50,22013.35,22024.05,21956.25,21978.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21956.25,22204.6,21917.5,0,False,False,0,0,0,0.0,581.45,0.0
2024-03-15 10:45:00+05:30,NSE:LICHSGFIN,581.45,584.95,580.05,582.4,530940,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,585.0646081099121,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,580.05,594.75,,-0.44847863398457155,NSE:NIFTY 50,21979.9,22002.35,21934.1,21954.5,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,582.4,0.0
2024-03-15 11:15:00+05:30,NSE:LICHSGFIN,582.4,583.6,581.25,581.9,115561,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,584.8156769517121,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,580.05,594.75,,-0.44847863398457155,NSE:NIFTY 50,21956.0,21972.25,21938.6,21969.0,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21934.1,22204.6,21917.5,0,False,False,0,0,0,0.0,581.9,0.0
2024-03-15 11:45:00+05:30,NSE:LICHSGFIN,581.95,582.3,576.35,577.6,151846,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,584.1841589599497,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,576.35,594.75,,-0.44847863398457155,NSE:NIFTY 50,21969.0,21989.05,21931.7,21949.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,577.6,0.0
2024-03-15 12:15:00+05:30,NSE:LICHSGFIN,577.6,579.35,575.25,577.35,113200,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,583.6895251520465,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,21949.7,21963.55,21937.95,21953.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,577.35,0.0
2024-03-15 12:45:00+05:30,NSE:LICHSGFIN,577.35,581.75,577.0,580.4,238305,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,583.1664499231019,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,21950.95,21995.35,21949.45,21994.05,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,580.4,0.0
2024-03-15 13:15:00+05:30,NSE:LICHSGFIN,580.35,582.85,578.35,582.15,135810,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,583.0233810073717,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,21992.55,22025.0,21976.15,22016.95,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,582.15,0.0
2024-03-15 13:45:00+05:30,NSE:LICHSGFIN,582.25,585.65,581.0,582.15,325563,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,583.0104740390353,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,22017.45,22040.5,21997.35,22010.55,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,582.15,0.0
2024-03-15 14:15:00+05:30,NSE:LICHSGFIN,582.15,582.95,579.55,582.9,151007,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,582.935014329731,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,22011.45,22018.65,21978.35,22010.4,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,582.9,0.0
2024-03-15 14:45:00+05:30,NSE:LICHSGFIN,583.4,586.25,582.75,584.8,413932,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,583.1780050194768,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,22011.2,22052.85,21992.4,22009.2,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,584.8,0.0
2024-03-15 15:15:00+05:30,NSE:LICHSGFIN,584.95,586.8,582.3,582.6,356261,True,586.35,656.45,0.12159238424924279,585.3,591.95,577.75,595.55,586.5,583.2585735230335,588.4166666666666,599.0833333333333,581.2833333333333,606.2166666666666,570.6166666666667,624.0166666666665,552.8166666666667,575.25,594.75,,-0.44847863398457155,NSE:NIFTY 50,22008.25,22046.6,21985.4,21996.35,0,True,22172.433333333334,22064.85,22153.05,22204.6,21982.55,2024-03-14,22120.9,21931.7,22204.6,21917.5,0,False,False,0,0,0,0.0,582.6,0.0
2024-03-18 09:15:00+05:30,NSE:LICHSGFIN,585.0,587.7,578.0,579.3,200818,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,581.6666666666666,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,578.0,587.7,,-0.7962142078856267,NSE:NIFTY 50,21990.1,22045.3,21947.85,21963.9,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21947.85,22204.6,21917.5,0,False,True,0,0,0,0.0,579.3,0.0
2024-03-18 09:45:00+05:30,NSE:LICHSGFIN,579.55,581.5,576.75,578.0,263088,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,580.0125815718413,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,576.75,587.7,,-0.7962142078856267,NSE:NIFTY 50,21963.6,22023.9,21935.95,21977.2,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,578.0,0.0
2024-03-18 10:15:00+05:30,NSE:LICHSGFIN,578.0,583.95,578.0,581.95,174849,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,580.3649918461173,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,576.75,587.7,,-0.7962142078856267,NSE:NIFTY 50,21978.5,22040.25,21976.3,22000.6,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,581.95,0.0
2024-03-18 10:45:00+05:30,NSE:LICHSGFIN,582.15,582.95,576.65,576.65,81660,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,580.1819303688384,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,576.65,587.7,,-0.7962142078856267,NSE:NIFTY 50,22000.6,22020.0,21949.25,21949.7,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21935.95,22204.6,21917.5,0,False,False,0,0,0,0.0,576.65,0.0
2024-03-18 11:15:00+05:30,NSE:LICHSGFIN,576.65,577.5,575.25,577.05,76057,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,579.8398833438798,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,575.25,587.7,,-0.7962142078856267,NSE:NIFTY 50,21948.75,21991.8,21916.55,21987.95,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22045.3,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,577.05,0.0
2024-03-18 11:45:00+05:30,NSE:LICHSGFIN,577.05,579.5,575.8,578.9,74066,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,579.6890167919149,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,575.25,587.7,,-0.7962142078856267,NSE:NIFTY 50,21989.2,22051.05,21982.05,22034.1,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22051.05,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,578.9,0.0
2024-03-18 12:15:00+05:30,NSE:LICHSGFIN,578.9,580.7,577.3,577.65,82146,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,579.5908040861398,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,575.25,587.7,,-0.7962142078856267,NSE:NIFTY 50,22034.6,22093.5,22034.1,22055.0,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,577.65,0.0
2024-03-18 12:45:00+05:30,NSE:LICHSGFIN,577.65,579.3,577.0,578.45,61389,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,579.5096357461446,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,575.25,587.7,,-0.7962142078856267,NSE:NIFTY 50,22056.75,22076.5,22042.5,22071.55,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,578.45,0.0
2024-03-18 13:15:00+05:30,NSE:LICHSGFIN,578.45,579.75,578.0,578.05,49080,True,577.35,656.45,0.1160365058670143,585.0,582.6,575.25,594.75,585.3,579.4676428039991,584.1999999999999,593.1499999999999,573.6499999999999,603.6999999999999,564.6999999999999,623.1999999999999,545.1999999999999,575.25,587.7,,-0.7962142078856267,NSE:NIFTY 50,22073.85,22081.15,22056.65,22063.05,0,True,22073.75,21990.1,21996.35,22120.9,22064.85,2024-03-14,22093.5,21916.55,22204.6,21916.55,0,False,False,0,0,0,0.0,578.05,0.0
