Timestamp,Symbol,Open,High,Low,Close,Volume,IsComplete,x_day_low,x_day_high,5drng,todayo,prevdayc,prevdayl,prevdayh,prevdayo,vwap,Pivot,R1,S1,R2,S2,R3,S3,todayl,todayh,daily_RSI,zc_ROC,indSymbol,indOpen,indHigh,indLow,indClose,indVolume,IsComplete,ind20DMA,indtodayo,indprevdayc,indprevdayh,indprevdayo,near_Exp,ind_todayh,ind_todayl,indexpiry_high,indexpiry_low,S1_reclaim,signal,date_changed,NSE:SBILIFEbar_count,NSE:SBILIFE_order,NSE:SBILIFE_position,NSE:SBILIFE_ret,NSE:SBILIFE_Close,position_change
2024-03-11 13:45:00+05:30,NSE:SBILIFE,1530.1,1531.45,1527.6,1528.05,50755,True,1489.15,1523.9,0.024815063887020816,1526.95,1508.2,1489.0,1521.3,1520.0,1525.2712649668943,1506.1666666666667,1523.3333333333335,1491.0333333333335,1538.4666666666667,1473.8666666666668,1570.7666666666667,1441.5666666666668,1513.6,1539.8,,,NSE:NIFTY 50,22399.35,22419.75,22375.75,22376.05,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22366.85,22526.6,22366.85,1,False,False,0,0,0,0.0,1528.05,0.0
2024-03-11 14:15:00+05:30,NSE:SBILIFE,1528.05,1534.95,1526.6,1530.8,78155,True,1489.15,1523.9,0.024815063887020816,1526.95,1508.2,1489.0,1521.3,1520.0,1525.5601480238672,1506.1666666666667,1523.3333333333335,1491.0333333333335,1538.4666666666667,1473.8666666666668,1570.7666666666667,1441.5666666666668,1513.6,1539.8,,,NSE:NIFTY 50,22376.1,22395.85,22341.65,22390.35,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22341.65,22526.6,22341.65,1,False,False,0,0,0,0.0,1530.8,0.0
2024-03-11 14:45:00+05:30,NSE:SBILIFE,1530.8,1533.2,1529.5,1532.4,208184,True,1489.15,1523.9,0.024815063887020816,1526.95,1508.2,1489.0,1521.3,1520.0,1526.3122937102441,1506.1666666666667,1523.3333333333335,1491.0333333333335,1538.4666666666667,1473.8666666666668,1570.7666666666667,1441.5666666666668,1513.6,1539.8,,,NSE:NIFTY 50,22388.3,22408.65,22308.25,22323.7,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22308.25,22526.6,22308.25,1,False,False,0,0,0,0.0,1532.4,0.0
2024-03-11 15:15:00+05:30,NSE:SBILIFE,1532.4,1535.0,1530.2,1534.0,122583,True,1489.15,1523.9,0.024815063887020816,1526.95,1508.2,1489.0,1521.3,1520.0,1526.766720380151,1506.1666666666667,1523.3333333333335,1491.0333333333335,1538.4666666666667,1473.8666666666668,1570.7666666666667,1441.5666666666668,1513.6,1539.8,,,NSE:NIFTY 50,22322.2,22337.4,22307.25,22319.85,0,True,22454.899999999998,22517.5,22483.5,22525.65,22505.3,2024-03-07,22526.6,22307.25,22526.6,22307.25,1,False,False,0,0,0,0.0,1534.0,0.0
2024-03-12 09:15:00+05:30,NSE:SBILIFE,1533.0,1551.75,1530.0,1535.7,303010,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1539.1499999999999,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1530.0,1551.75,,,NSE:NIFTY 50,22334.45,22434.1,22315.0,22428.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22434.1,22315.0,22526.6,22307.25,1,False,True,0,0,0,0.0,1535.7,0.0
2024-03-12 09:45:00+05:30,NSE:SBILIFE,1535.3,1545.8,1533.0,1544.9,313315,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1540.209083411079,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1530.0,1551.75,,,NSE:NIFTY 50,22429.0,22450.6,22398.2,22437.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22450.6,22315.0,22526.6,22307.25,1,False,False,0,0,0,0.0,1544.9,0.0
2024-03-12 10:15:00+05:30,NSE:SBILIFE,1545.0,1545.0,1526.6,1530.0,127126,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1539.1245653042367,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1526.6,1551.75,,,NSE:NIFTY 50,22439.4,22452.55,22347.9,22348.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22315.0,22526.6,22307.25,0,False,False,0,0,0,0.0,1530.0,0.0
2024-03-12 10:45:00+05:30,NSE:SBILIFE,1530.0,1539.3,1509.05,1530.15,286658,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1535.5186504858548,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22350.55,22378.55,22256.0,22361.05,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1530.15,0.0
2024-03-12 11:15:00+05:30,NSE:SBILIFE,1530.15,1530.8,1518.95,1521.55,35967,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1535.1221650551493,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22362.15,22376.65,22323.85,22324.6,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1521.55,0.0
2024-03-12 11:45:00+05:30,NSE:SBILIFE,1521.55,1530.0,1517.2,1522.25,56084,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1534.5238128549704,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22325.6,22392.4,22313.8,22359.55,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1522.25,0.0
2024-03-12 12:15:00+05:30,NSE:SBILIFE,1522.25,1527.0,1519.45,1522.5,37952,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1534.1462766525992,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22359.85,22385.95,22358.55,22379.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1522.5,0.0
2024-03-12 12:45:00+05:30,NSE:SBILIFE,1522.3,1530.65,1519.65,1530.0,55367,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1533.8101236906055,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22379.0,22381.2,22335.0,22378.9,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1530.0,0.0
2024-03-12 13:15:00+05:30,NSE:SBILIFE,1530.0,1530.0,1523.1,1526.4,44649,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1533.5511105485582,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22379.2,22402.1,22370.05,22384.75,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1526.4,0.0
2024-03-12 13:45:00+05:30,NSE:SBILIFE,1526.3,1528.15,1517.0,1519.45,43769,True,1489.15,1539.8,0.035507733691997334,1533.0,1534.0,1513.6,1539.8,1526.95,1533.1476997799675,1529.1333333333332,1544.6666666666665,1518.4666666666665,1555.3333333333333,1502.9333333333332,1581.5333333333333,1476.7333333333331,1509.05,1551.75,,,NSE:NIFTY 50,22384.1,22398.1,22365.15,22369.45,0,True,22446.5,22334.45,22319.85,22526.6,22517.5,2024-03-07,22452.55,22256.0,22526.6,22256.0,0,False,False,0,0,0,0.0,1519.45,0.0
